Distrito;Serviço;Quantidade;Porcentagem
CURSINO;Solicitar limpeza de bueiros, boca de lobo e poços de visita;136;1.2587930396149574
CURSINO;Fazer reclamação de falta de varrição;122;1.129211403184006
CURSINO;Ratos - Solicitar vistoria em local infestado;113;1.0459089226212515
CURSINO;Circulação e acesso de veículos e pessoas - Solicitar avaliação;112;1.036653091447612
CURSINO;Denunciar falta de limpeza de terrenos e imóveis particulares;111;1.0273972602739725
CURSINO;Ônibus - Reclamar de intervalo excessivo da linha;98;0.9070714550166605
CURSINO;Denunciar condições inadequadas de criação;90;0.8330248056275453
CURSINO;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;85;0.7867456497593484
CURSINO;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;84;0.777489818585709
CURSINO;Intensificar fiscalização de veículos estacionados/parados irregularmente;81;0.7497223250647909
CURSINO;Calçada particular - denunciar calçada danificada ou inexistente;75;0.6941873380229544
CURSINO;Denunciar descarte irregular de entulho e outros resíduos em área pública;70;0.6479081821547575
CURSINO;Ponto de ônibus ? Solicitar manutenção, conserto e/ou limpeza de equipamento existente;68;0.6293965198074787
CURSINO;Abelhas e Vespas - Solicitar vistoria em ninhos;65;0.6016290262865606
CURSINO;Pessoa em situação de rua ? Solicitar atendimento social;63;0.5831173639392817
CURSINO;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;62;0.5738615327656423
CURSINO;Manutenção de placas de trânsito;52;0.4813032210292484
CURSINO;Perturbação do sossego;51;0.472047389855609
CURSINO;Água limpa e parada ? Solicitar vistoria de local com acúmulo;50;0.4627915586819697
CURSINO;Devoluções e Restituições ? Fale com a Fazenda;49;0.45353572750833027
CURSINO;Solicitar remoção de animal morto em via pública;44;0.40725657164013324
CURSINO;Cata Bagulho - Fazer reclamação de não retirada de material;44;0.40725657164013324
CURSINO;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;44;0.40725657164013324
CURSINO;Acessibilidade - solicitar avaliação de obstáculo na calçada;42;0.3887449092928545
CURSINO;Apoio a agente público;41;0.37948907811921506
CURSINO;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;41;0.37948907811921506
CURSINO;Denunciar invasão de áreas municipais;40;0.37023324694557574
CURSINO;Risco iminente de queda de árvore;40;0.37023324694557574
CURSINO;Foco de dengue - Solicitar vistoria de local com água parada;40;0.37023324694557574
CURSINO;Pernilongo/Mosquito - Solicitar vistoria em local infestado;37;0.3424657534246575
CURSINO;Calçada pública - solicitar manutenção;37;0.3424657534246575
CURSINO;Instalação e remoção de lixeira;36;0.33320992225101814
CURSINO;Drenagem de água da chuva - Bueiros e bocas de lobo;33;0.30544242873009997
CURSINO;Bilhete Único - Relatar falha na recarga;32;0.2961865975564606
CURSINO;Praças - sugerir reforma e revitalização;30;0.2776749352091818
CURSINO;Castrar cães e gatos gratuitamente;30;0.2776749352091818
CURSINO;Instalação de contêiner para coleta de lixo domiciliar;29;0.2684191040355424
CURSINO;Solicitar lavagem de calçadões e locais públicos;27;0.2499074416882636
CURSINO;Queda de árvore;25;0.23139577934098485
CURSINO;Reclamação Anônima (Uso exclusivo da Ouvidoria);24;0.22213994816734545
CURSINO;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;22;0.20362828582006662
CURSINO;Risco de desabamento;22;0.20362828582006662
CURSINO;Ocorrências com animais silvestres;21;0.19437245464642725
CURSINO;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;20;0.18511662347278787
CURSINO;Propaganda irregular - solicitar remoção;19;0.17586079229914847
CURSINO;Denunciar caçamba irregular de entulho de construção;19;0.17586079229914847
CURSINO;Árvore em área interna - Comunicar poda à Prefeitura;19;0.17586079229914847
CURSINO;Ônibus - Reclamar de veículo com superlotação;19;0.17586079229914847
CURSINO;Altas Temperaturas - Solicitar Atendimento Social;19;0.17586079229914847
CURSINO;Lixo domiciliar ? Denunciar colocação de lixo fora do horário de coleta;17;0.15734912995186967
CURSINO;Travessia de pedestres - Solicitar avaliação;17;0.15734912995186967
CURSINO;Intensificar fiscalização de veículos em movimento;15;0.1388374676045909
CURSINO;Córrego - solicitar limpeza;15;0.1388374676045909
CURSINO;Rachadura de Edificação;14;0.1295816364309515
CURSINO;Pombos - Solicitar vistoria em local infestado;14;0.1295816364309515
CURSINO;Solicitar certidão de numeração e denominação de imóveis;14;0.1295816364309515
CURSINO;Árvore - denunciar poda ou remoção não autorizada;13;0.1203258052573121
CURSINO;Guias e Postes - Solicitar pintura;13;0.1203258052573121
CURSINO;Solicitar fiscalização de ambulantes;13;0.1203258052573121
CURSINO;Queda de galho;13;0.1203258052573121
CURSINO;Denunciar reserva irregular de vaga;13;0.1203258052573121
CURSINO;Solicitar limpeza da via pública após enchentes ou eventos;12;0.11106997408367272
CURSINO;Ônibus - Elogiar o(a) motorista, cobrador(a) ou fiscal;12;0.11106997408367272
CURSINO;Denunciar loteamento irregular ou clandestino;11;0.10181414291003331
CURSINO;Reclamações sobre coleta de lixo domiciliar;10;0.09255831173639394
CURSINO;Sugerir instalação de mobiliário (mesas, bancos, brinquedos, equipamentos de ginástica) em áreas públicas e praças;10;0.09255831173639394
CURSINO;Tapa-buraco em faixa exclusiva ou corredor de ônibus;10;0.09255831173639394
CURSINO;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;10;0.09255831173639394
CURSINO;Vielas e escadarias - solicitar manutenção;10;0.09255831173639394
CURSINO;Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica);9;0.08330248056275454
CURSINO;Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município;9;0.08330248056275454
CURSINO;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;9;0.08330248056275454
CURSINO;Comércio irregular;8;0.07404664938911515
CURSINO;Morcegos - Reclamar sobre local com morcegos;8;0.07404664938911515
CURSINO;Outras ocorrências em escolas;8;0.07404664938911515
CURSINO;Denunciar material de construção depositado em vias públicas;8;0.07404664938911515
CURSINO;Manutenção de placa com nome de rua;8;0.07404664938911515
CURSINO;Ônibus - Solicitar estudo para alteração de itinerário ou ponto inicial/final;8;0.07404664938911515
CURSINO;Parques ? Reclamar sobre manutenção e limpeza;7;0.06479081821547575
CURSINO;Erosão;7;0.06479081821547575
CURSINO;Remoção de contêiner para coleta de lixo domiciliar;7;0.06479081821547575
CURSINO;Denunciar terreno com muro danificado/inexistente;7;0.06479081821547575
CURSINO;Ônibus  ? Solicitar reinstalação de ponto ou abrigo;7;0.06479081821547575
CURSINO;Crimes contra o meio ambiente;7;0.06479081821547575
CURSINO;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);7;0.06479081821547575
CURSINO;Avisar sobre animal agressor em vias públicas;7;0.06479081821547575
CURSINO;Ônibus - Manutenção do veículo em geral;7;0.06479081821547575
CURSINO;Solicitar vistoria e reparo de pontes e viadutos;7;0.06479081821547575
CURSINO;Denúncia de grande gerador de resíduos colocando lixo na coleta normal;7;0.06479081821547575
CURSINO;Ônibus - Denunciar motorista por direção perigosa;6;0.05553498704183636
CURSINO;Ônibus ? Solicitar implantação de ponto ou abrigo;6;0.05553498704183636
CURSINO;Escorpião - Solicitar vistoria de local com escorpiões;6;0.05553498704183636
CURSINO;Publicidade - solicitar fiscalização de publicidade irregular;6;0.05553498704183636
CURSINO;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;6;0.05553498704183636
CURSINO;Solicitar fiscalização de feira livre;6;0.05553498704183636
CURSINO;Reclamar sobre coleta de lixo domiciliar;6;0.05553498704183636
CURSINO;Denúncia de edificação não adaptada às normas de segurança;5;0.04627915586819697
CURSINO;Circulação de caminhões - Solicitar avaliação;5;0.04627915586819697
CURSINO;Vaga de estacionamento na via - solicitar análise de proibição;5;0.04627915586819697
CURSINO;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);5;0.04627915586819697
CURSINO;Programa Bolsa Família ? Denunciar cadastramento/recebimento de benefício indevido;5;0.04627915586819697
CURSINO;Solicitar certidão de demolição de imóveis;5;0.04627915586819697
CURSINO;Denunciar fechamento de ruas e vilas;5;0.04627915586819697
CURSINO;Sacos de varrição - Fazer reclamação de falta de remoção;5;0.04627915586819697
CURSINO;Olho Vivo - Reclamações;5;0.04627915586819697
CURSINO;Guias para travessia de pedestres - Solicitar rebaixamento;5;0.04627915586819697
CURSINO;Denúncia de ocupação irregular de área verde localizada em área privada dentro do município;5;0.04627915586819697
CURSINO;Instalação de contêiner para coleta seletiva;4;0.037023324694557574
CURSINO;Denunciar violência contra mulher;4;0.037023324694557574
CURSINO;Árvore em área interna - Solicitar avaliação da Prefeitura;4;0.037023324694557574
CURSINO;Sugerir construção de calçadas em áreas públicas e praças;4;0.037023324694557574
CURSINO;Invasão;4;0.037023324694557574
CURSINO;Maria da Penha;4;0.037023324694557574
CURSINO;Instalação de placa com nome de rua;4;0.037023324694557574
CURSINO;Solicitação de policiamento;4;0.037023324694557574
CURSINO;Coleta seletiva - Solicitar manutenção de contêiner;4;0.037023324694557574
CURSINO;Guia rebaixada - solicitar fiscalização de rebaixamento irregular;4;0.037023324694557574
CURSINO;Feira Livre - Fazer reclamação sobre falta de limpeza da rua;4;0.037023324694557574
CURSINO;Denunciar janela ou abertura a menos de 1,50m do vizinho;4;0.037023324694557574
CURSINO;Reclamar sobre eventos na via;4;0.037023324694557574
CURSINO;Ocorrências com Drogas;4;0.037023324694557574
CURSINO;Autos de Infração - Fale com a Fazenda;4;0.037023324694557574
CURSINO;Denunciar negligência e abandono de pessoa idosa;4;0.037023324694557574
CURSINO;Cães e gatos invasores de instituições públicas - Solicitar avaliação;4;0.037023324694557574
CURSINO;Vistoria e reparo de pontes e viadutos;3;0.02776749352091818
CURSINO;Ônibus - Solicitar limpeza e higienização;3;0.02776749352091818
CURSINO;Ônibus ? Solicitar mudança de ponto ou abrigo;3;0.02776749352091818
CURSINO;Ponto de ônibus ? Solicitar reinstalação e/ou substituição de modelo antigo (madeira ou tubo) por modelo novo (totem metálico);3;0.02776749352091818
CURSINO;Desabamento;3;0.02776749352091818
CURSINO;Solicitar plantio de árvores em passeio público ou calçada;3;0.02776749352091818
CURSINO;Denunciar violação de direitos humanos da população em situação de rua;3;0.02776749352091818
CURSINO;ATENDE+ - Reclamar de conduta de motorista;3;0.02776749352091818
CURSINO;Denúncia de má conduta dos funcionários de limpeza;3;0.02776749352091818
CURSINO;Fazer reclamação de falta de lavagem de calçadões;3;0.02776749352091818
CURSINO;Incêndio;3;0.02776749352091818
CURSINO;Reclamações sobre coleta seletiva;3;0.02776749352091818
CURSINO;Solicitar certidão de auto de multa de imóvel;3;0.02776749352091818
CURSINO;WiFi Livre SP - Reclamar sobre problemas na conexão;3;0.02776749352091818
CURSINO;Descarte de entulho em flagrante;3;0.02776749352091818
CURSINO;Denunciar cheiro forte causando incômodo;3;0.02776749352091818
CURSINO;Ônibus - Reclamar de falta de comunicado sobre alterações na linha;3;0.02776749352091818
CURSINO;Solicitar instalação de contêiner para coleta seletiva;3;0.02776749352091818
CURSINO;Ônibus - Solicitar reparo de problemas mecânicos;3;0.02776749352091818
CURSINO;Viveiro Manequinho Lopes - Solicitar mudas de árvores;3;0.02776749352091818
CURSINO;Estações de bicicletas compartilhadas - Sugerir instalação de nova estação;3;0.02776749352091818
CURSINO;Ecoponto - Fazer reclamação;2;0.018511662347278787
CURSINO;Recolocação e ajuste de paralelepípedo;2;0.018511662347278787
CURSINO;Árvore em área interna - Comunicar remoção ou poda emergencial à Prefeitura;2;0.018511662347278787
CURSINO;Selo de identificação de estabelecimento gerador de resíduos de saúde ? 1ª e 2ª via;2;0.018511662347278787
CURSINO;Agressão;2;0.018511662347278787
CURSINO;Ônibus - Reparar catraca eletrônica, validador ou terminal de recarga com falha;2;0.018511662347278787
CURSINO;Sugerir obras de drenagem em córregos;2;0.018511662347278787
CURSINO;Ônibus - Reclamar de motorista por atraso na partida;2;0.018511662347278787
CURSINO;Ônibus - Denunciar alteração de itinerário ou ponto inicial/final;2;0.018511662347278787
CURSINO;Ônibus ? Solicitar criação ou reativação de linha;2;0.018511662347278787
CURSINO;Ônibus - Elogiar ou sugerir melhorias ao Sistema Olho Vivo;2;0.018511662347278787
CURSINO;Taxi / Aplicativos - Denúncia de conduta ou postura do condutor;2;0.018511662347278787
CURSINO;Nivelamento de vias de terra;2;0.018511662347278787
CURSINO;Alarme disparado;1;0.009255831173639394
CURSINO;Trabalho Infantil - Solicitar atendimento social para criança ou adolescente;1;0.009255831173639394
CURSINO;Furto ou tentativa de furto;1;0.009255831173639394
CURSINO;Denunciar panfletagem irregular;1;0.009255831173639394
CURSINO;Ameaça;1;0.009255831173639394
CURSINO;Denunciar atendimento irregular dos conselhos tutelares;1;0.009255831173639394
CURSINO;Auxílio Brasil - Denunciar cadastramento/recebimento de benefício indevido;1;0.009255831173639394
CURSINO;Denúncia de lançamento de esgoto em córrego;1;0.009255831173639394
CURSINO;Bilhete Único - Relatar erro de cobrança em integração (ônibus e mêtro/trem);1;0.009255831173639394
CURSINO;Denunciar exploração sexual;1;0.009255831173639394
CURSINO;Implantação de coleta porta-porta;1;0.009255831173639394
CURSINO;Inundação;1;0.009255831173639394
CURSINO;Rompimento de galeria de águas pluviais;1;0.009255831173639394
CURSINO;Guarda Civil Metropolitana (GCM) ? Fazer crítica ou reclamação;1;0.009255831173639394
CURSINO;Funcionários da CET - Fazer elogio;1;0.009255831173639394
CURSINO;Poluição do ar - Denunciar fumaça, fuligem, poeira e outras partículas;1;0.009255831173639394
CURSINO;Alagamento;1;0.009255831173639394
CURSINO;Ciclovias, ciclofaixas e ciclorrotas - Sugerir implantação;1;0.009255831173639394
CURSINO;Denunciar má conduta de empregados da CET;1;0.009255831173639394
CURSINO;Solicitar fiscalização de estacionamentos particulares;1;0.009255831173639394
CURSINO;Vaga de estacionamento na via - solicitar desativação ou modificação;1;0.009255831173639394
CURSINO;Reclamações sobre coleta de resíduos de serviços de saúde;1;0.009255831173639394
CURSINO;Avisar  sobre animal encontrado com Registro Geral do Animal (RGA);1;0.009255831173639394
CURSINO;Pichação;1;0.009255831173639394
CURSINO;Remoção do contêiner de coleta seletiva;1;0.009255831173639394
CURSINO;Obra de arte (danificada);1;0.009255831173639394
CURSINO;Bilhete Único - Reclamar sobre atendimento em postos de recarga;1;0.009255831173639394
CURSINO;Denunciar estabelecimento gerador de resíduos de saúde não cadastrado;1;0.009255831173639394
CURSINO;Animal de grande porte solto - Solicitar remoção;1;0.009255831173639394
CURSINO;Ciclovias, ciclofaixas e ciclorrotas - Solicitar avaliação da infraestrutura;1;0.009255831173639394
CURSINO;Solicitar limpeza e manutenção de monumentos públicos;1;0.009255831173639394
CURSINO;Denúncia de má conduta dos funcionários (motoristas /coletores);1;0.009255831173639394
CURSINO;Dano ao patrimônio;1;0.009255831173639394
CURSINO;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;1;0.009255831173639394
CURSINO;Atitude Suspeita;1;0.009255831173639394
CURSINO;Denúncia de colocação de lixo reciclável fora do horário de coleta;1;0.009255831173639394
CURSINO;Ocorrência com pessoa desprotegida;1;0.009255831173639394
CURSINO;Transporte Escolar Gratuito - Denúncia de conduta ou postura do condutor;1;0.009255831173639394
CURSINO;Reparo e manutenção de relógios de rua;1;0.009255831173639394
CURSINO;Denunciar violência e maus tratos de criança ou adolescente;1;0.009255831173639394
JARDIM SAO LUIS;Tapa-buraco;2756;17.46957403651116
JARDIM SAO LUIS;Entulho e grandes objetos em via pública - solicitar remoção;1722;10.915314401622718
JARDIM SAO LUIS;Árvore ? Solicitar avaliação em calçadas e praças para fins de poda ou remoção;943;5.977434077079107
JARDIM SAO LUIS;Baixas temperaturas ? Solicitar atendimento social;809;5.128042596348884
JARDIM SAO LUIS;Solicitar remoção de veículo/carcaça abandonado na via pública;596;3.7778904665314403
JARDIM SAO LUIS;Ônibus - Reclamar de intervalo excessivo da linha;560;3.5496957403651117
JARDIM SAO LUIS;Reclamação de poluição sonora - PSIU;513;3.2517748478701827
JARDIM SAO LUIS;Reclamação;487;3.086967545638945
JARDIM SAO LUIS;Guias, sarjetas e sarjetões - solicitar manutenção;389;2.465770791075051
JARDIM SAO LUIS;Reformar galerias de águas de chuvas (pluviais);315;1.9967038539553752
JARDIM SAO LUIS;Solicitar limpeza de bueiros, boca de lobo e poços de visita;276;1.7494929006085194
JARDIM SAO LUIS;Guias e sarjetas - Solicitar capinação;256;1.6227180527383367
JARDIM SAO LUIS;Ônibus ? Denunciar motorista, cobrador ou fiscal por atitude inadequada;239;1.5149594320486814
JARDIM SAO LUIS;Praça e canteiro central - solicitar roçada;236;1.4959432048681542
JARDIM SAO LUIS;Fazer reclamação de falta de varrição;230;1.4579107505070994
JARDIM SAO LUIS;Pessoa em situação de rua ? Solicitar atendimento social;205;1.2994421906693712
JARDIM SAO LUIS;Lixeiras públicas - solicitar instalação, manutenção ou limpeza;196;1.2423935091277891
JARDIM SAO LUIS;Ônibus - Denunciar motorista por não atender ao sinal de embarque e desembarque;191;1.2106997971602433
JARDIM SAO LUIS;Denunciar condições inadequadas de criação;167;1.0585699797160242
JARDIM SAO LUIS;Solicitar fiscalização de obra e reforma em imóvel particular;156;0.9888438133874239
JARDIM SAO LUIS;Cata Bagulho - Fazer reclamação de não retirada de material;137;0.8684077079107505
JARDIM SAO LUIS;Apoio a agente público;127;0.8050202839756592
JARDIM SAO LUIS;Ratos - Solicitar vistoria em local infestado;126;0.7986815415821502
JARDIM SAO LUIS;Circulação e acesso de veículos e pessoas - Solicitar avaliação;122;0.7733265720081136
JARDIM SAO LUIS;Cães e gatos invasores de instituições públicas - Solicitar avaliação;112;0.7099391480730223
JARDIM SAO LUIS;Denunciar falta de limpeza de terrenos e imóveis particulares;111;0.7036004056795132
JARDIM SAO LUIS;Abelhas e Vespas - Solicitar vistoria em ninhos;108;0.6845841784989858
JARDIM SAO LUIS;Risco de desabamento;104;0.6592292089249493
JARDIM SAO LUIS;Solicitar remoção de animal morto em via pública;91;0.5768255578093306
JARDIM SAO LUIS;Denunciar descarte irregular de entulho e outros resíduos em área pública;90;0.5704868154158215
JARDIM SAO LUIS;Comércio, serviço e indústria - solicitar fiscalização de funcionamento;90;0.5704868154158215
JARDIM SAO LUIS;Ônibus - Reclamar de descumprimento de partida no ponto inicial/final;89;0.5641480730223124
JARDIM SAO LUIS;Queda de árvore;86;0.545131845841785
JARDIM SAO LUIS;Risco iminente de queda de árvore;82;0.5197768762677485
JARDIM SAO LUIS;Intensificar fiscalização de veículos estacionados/parados irregularmente;80;0.5070993914807302
JARDIM SAO LUIS;Ocorrências com animais silvestres;80;0.5070993914807302
JARDIM SAO LUIS;Vielas e escadarias - solicitar manutenção;78;0.49442190669371194
JARDIM SAO LUIS;Castrar cães e gatos gratuitamente;78;0.49442190669371194
JARDIM SAO LUIS;Instalação e remoção de lixeira;77;0.4880831643002029
JARDIM SAO LUIS;Ônibus - Denunciar motorista por direção perigosa;72;0.4563894523326572
JARDIM SAO LUIS;Rachadura de Edificação;69;0.43737322515212984
JARDIM SAO LUIS;Acessibilidade - solicitar avaliação de obstáculo na calçada;68;0.43103448275862066
JARDIM SAO LUIS;Denunciar invasão de áreas municipais;62;0.39300202839756593
JARDIM SAO LUIS;Avisar sobre animal agressor em vias públicas;60;0.3803245436105477
JARDIM SAO LUIS;Semáforo de veículos e pedestres - Sugerir ajuste de tempo;58;0.3676470588235294
JARDIM SAO LUIS;Drenagem de água da chuva - Bueiros e bocas de lobo;58;0.3676470588235294
JARDIM SAO LUIS;Bilhete Único - Relatar falha na recarga;48;0.3042596348884381
JARDIM SAO LUIS;Solicitar fiscalização de ambulantes;48;0.3042596348884381
JARDIM SAO LUIS;Foco de dengue - Solicitar vistoria de local com água parada;48;0.3042596348884381
JARDIM SAO LUIS;[Solicitado pela Defesa Civil ? uso interno]  Vistoria em área de risco;46;0.29158215010141986
JARDIM SAO LUIS;Ônibus - Reclamar de veículo com superlotação;45;0.28524340770791073
JARDIM SAO LUIS;Queda de galho;44;0.2789046653144016
JARDIM SAO LUIS;Sinalização horizontal apagada (pintura de solo) ? Solicitar repintura;42;0.26622718052738337
JARDIM SAO LUIS;Outras ocorrências em escolas;42;0.26622718052738337
JARDIM SAO LUIS;Calçada pública - solicitar manutenção;41;0.25988843813387424
JARDIM SAO LUIS;Ônibus - Reclamar de motorista por atraso na partida;41;0.25988843813387424
JARDIM SAO LUIS;Ônibus - Manutenção do veículo em geral;37;0.23453346855983773
JARDIM SAO LUIS;Árvore em área interna ? Solicitar autorização para remoção de árvore com apresentação de laudo;35;0.22185598377281948
JARDIM SAO LUIS;Instalação de contêiner para coleta de lixo domiciliar;34;0.21551724137931033
JARDIM SAO LUIS;Córrego - solicitar limpeza;33;0.2091784989858012
JARDIM SAO LUIS;Avaliação de animal em sofrimento sem proprietário para eutanásia (morte sem dor);32;0.2028397565922921
JARDIM SAO LUIS;Comércio irregular;32;0.2028397565922921
JARDIM SAO LUIS;Invasão;32;0.2028397565922921
JARDIM SAO LUIS;Altas Temperaturas - Solicitar Atendimento Social;32;0.2028397565922921
JARDIM SAO LUIS;Escorpião - Solicitar vistoria de local com escorpiões;31;0.19650101419878296
JARDIM SAO LUIS;Água limpa e parada ? Solicitar vistoria de local com acúmulo;30;0.19016227180527384
JARDIM SAO LUIS;Perturbação do sossego;30;0.19016227180527384
JARDIM SAO LUIS;Árvore - denunciar poda ou remoção não autorizada;30;0.19016227180527384
JARDIM SAO LUIS;Manutenção de placas de trânsito;28;0.17748478701825557
JARDIM SAO LUIS;Reclamação Anônima (Uso exclusivo da Ouvidoria);28;0.17748478701825557
JARDIM SAO LUIS;Árvore em área interna - Comunicar poda à Prefeitura;28;0.17748478701825557
JARDIM SAO LUIS;Pernilongo/Mosquito - Solicitar vistoria em local infestado;27;0.17114604462474645
JARDIM SAO LUIS;Reclamações sobre coleta de lixo domiciliar;27;0.17114604462474645
JARDIM SAO LUIS;Tapa-buraco em faixa exclusiva ou corredor de ônibus;27;0.17114604462474645
JARDIM SAO LUIS;Inundação;27;0.17114604462474645
JARDIM SAO LUIS;Calçada particular - denunciar calçada danificada ou inexistente;27;0.17114604462474645
JARDIM SAO LUIS;Bilhete Único - Relatar erro de cobrança em integração (ônibus e metrô/trem);27;0.17114604462474645
JARDIM SAO LUIS;Praças - sugerir reforma e revitalização;26;0.16480730223123732
JARDIM SAO LUIS;Crimes contra o meio ambiente;26;0.16480730223123732
JARDIM SAO LUIS;Ônibus - Solicitar estudo para alteração de itinerário ou ponto inicial/final;26;0.16480730223123732
JARDIM SAO LUIS;Intensificar fiscalização de veículos em movimento;26;0.16480730223123732
JARDIM SAO LUIS;Devoluções e Restituições ? Fale com a Fazenda;25;0.1584685598377282
JARDIM SAO LUIS;Ponto de ônibus ? Solicitar manutenção, conserto e/ou limpeza de equipamento existente;25;0.1584685598377282
JARDIM SAO LUIS;Remoção de contêiner para coleta de lixo domiciliar;24;0.15212981744421905
JARDIM SAO LUIS;Solicitar limpeza da via pública após enchentes ou eventos;24;0.15212981744421905
JARDIM SAO LUIS;Ônibus - Elogiar o(a) motorista, cobrador(a) ou fiscal;23;0.14579107505070993
JARDIM SAO LUIS;SPTrans - Sugerir melhorias para o sistema de transporte público por ônibus;22;0.1394523326572008
JARDIM SAO LUIS;Solicitar lavagem de calçadões e locais públicos;22;0.1394523326572008
JARDIM SAO LUIS;Desabamento;21;0.13311359026369168
JARDIM SAO LUIS;Pombos - Solicitar vistoria em local infestado;21;0.13311359026369168
JARDIM SAO LUIS;Animal de grande porte solto - Solicitar remoção;20;0.12677484787018256
JARDIM SAO LUIS;Erosão;19;0.12043610547667342
JARDIM SAO LUIS;Ônibus - Reclamar de falta de comunicado sobre alterações na linha;19;0.12043610547667342
JARDIM SAO LUIS;Morcegos - Reclamar sobre local com morcegos;19;0.12043610547667342
JARDIM SAO LUIS;Ônibus ? Solicitar implantação de ponto ou abrigo;19;0.12043610547667342
JARDIM SAO LUIS;Denunciar reserva irregular de vaga;19;0.12043610547667342
JARDIM SAO LUIS;Ônibus ? Solicitar criação ou reativação de linha;19;0.12043610547667342
JARDIM SAO LUIS;Solicitar fiscalização de estabelecimento com venda de bebida alcoólica entre 1h e 5h da manhã;19;0.12043610547667342
JARDIM SAO LUIS;Denunciar loteamento irregular ou clandestino;18;0.1140973630831643
JARDIM SAO LUIS;Programa Bolsa Família ? Denunciar cadastramento/recebimento de benefício indevido;18;0.1140973630831643
JARDIM SAO LUIS;Denúncia de despejo irregular de esgoto ou outros poluentes de águas dentro dos limites do município;18;0.1140973630831643
JARDIM SAO LUIS;Bilhete Único - Reclamar sobre atendimento em postos de recarga;17;0.10775862068965517
JARDIM SAO LUIS;Risco de deslizamento;17;0.10775862068965517
JARDIM SAO LUIS;Lixo domiciliar ? Denunciar colocação de lixo fora do horário de coleta;16;0.10141987829614604
JARDIM SAO LUIS;Praças - Solicitar manutenção de equipamentos (mesas, bancos, brinquedos e equipamentos de ginástica);16;0.10141987829614604
JARDIM SAO LUIS;Sacos de varrição - Fazer reclamação de falta de remoção;16;0.10141987829614604
JARDIM SAO LUIS;Reclamar sobre coleta de lixo domiciliar;15;0.09508113590263692
JARDIM SAO LUIS;Ônibus - Denunciar alteração de itinerário ou ponto inicial/final;14;0.08874239350912778
JARDIM SAO LUIS;Ônibus - Solicitar limpeza e higienização;14;0.08874239350912778
JARDIM SAO LUIS;Ônibus ? Solicitar mudança de ponto ou abrigo;14;0.08874239350912778
JARDIM SAO LUIS;Denunciar terreno com muro danificado/inexistente;13;0.08240365111561866
JARDIM SAO LUIS;Guias para travessia de pedestres - Solicitar rebaixamento;12;0.07606490872210953
JARDIM SAO LUIS;Poluição do ar - Denunciar fumaça, fuligem, poeira e outras partículas;11;0.0697261663286004
JARDIM SAO LUIS;Denunciar janela ou abertura a menos de 1,50m do vizinho;11;0.0697261663286004
JARDIM SAO LUIS;Ameaça;10;0.06338742393509128
JARDIM SAO LUIS;Ônibus  ? Solicitar reinstalação de ponto ou abrigo;10;0.06338742393509128
JARDIM SAO LUIS;Sugerir construção de calçadas em áreas públicas e praças;9;0.05704868154158215
JARDIM SAO LUIS;Alagamento;9;0.05704868154158215
JARDIM SAO LUIS;Reclamar sobre eventos na via;9;0.05704868154158215
JARDIM SAO LUIS;Deslizamento;9;0.05704868154158215
JARDIM SAO LUIS;Árvore em área interna - Solicitar avaliação da Prefeitura;9;0.05704868154158215
JARDIM SAO LUIS;Solicitar fiscalização de feira livre;8;0.05070993914807302
JARDIM SAO LUIS;Denunciar caçamba irregular de entulho de construção;8;0.05070993914807302
JARDIM SAO LUIS;Atitude Suspeita;8;0.05070993914807302
JARDIM SAO LUIS;Travessia de pedestres - Solicitar avaliação;8;0.05070993914807302
JARDIM SAO LUIS;Obra de arte (danificada);8;0.05070993914807302
JARDIM SAO LUIS;Denunciar má conduta de empregados da CET;7;0.04437119675456389
JARDIM SAO LUIS;Denunciar violência contra mulher;7;0.04437119675456389
JARDIM SAO LUIS;[Solicitado pela Defesa Civil - uso interno] Apoio a órgãos públicos;7;0.04437119675456389
JARDIM SAO LUIS;Uniforme escolar - Avisar sobre problemas na compra dos uniformes;7;0.04437119675456389
JARDIM SAO LUIS;Ecoponto - Fazer reclamação;7;0.04437119675456389
JARDIM SAO LUIS;Sugerir instalação de mobiliário (mesas, bancos, brinquedos, equipamentos de ginástica) em áreas públicas e praças;7;0.04437119675456389
JARDIM SAO LUIS;Instalação de placa com nome de rua;7;0.04437119675456389
JARDIM SAO LUIS;Autos de Infração - Fale com a Fazenda;7;0.04437119675456389
JARDIM SAO LUIS;Destelhamento;7;0.04437119675456389
